Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
696	61.3695	7.83218	2.23735	10.2125	4.23874	8.0252	0.00657605	109.421	10.5805	11.0234	2.23701	0.728507	0.750499	0.709357	18.7602	3.55519	0.099476	0.146893	3.26105	10.0563	31.2021	0.636237	27.7825	6.55326	14.6733	61.3695
697	665.085	9.58543	3.14708	13.7548	2.29674	7.91432	0.0350474	89.4663	1.88731	7.58423	1.06682	0.717677	0.80676	0.696729	21.1212	4.358	0.761498	0.208525	7.75344	6.31304	42.2085	0.720325	38.3924	9.48211	8.24844	665.085
698	264.965	10.4675	2.12435	17.0375	3.48029	7.04131	0.00666519	93.9128	5.81551	7.7028	1.11787	0.735135	0.819273	0.463261	16.1103	3.09542	0.546763	0.158106	2.50937	12.4586	38.6955	0.637086	37.4417	17.358	16.5221	264.965
699	133.195	7.95703	3.93554	16.2896	4.28548	16.4527	0.00497305	91.7841	4.55433	6.4419	1.89625	0.541262	0.75272	0.55546	19.6939	4.03494	0.576761	0.127046	6.50109	2.73931	35.9819	0.327739	52.266	6.40025	35.5139	133.195
700	174.022	12.2629	3.74331	17.3119	3.66081	10.2007	0.010413	90.1909	3.92486	5.51667	1.60573	0.374727	0.740658	0.814049	14.6798	4.67733	0.630165	0.383621	8.28061	4.75854	41.5544	0.518208	46.1615	4.26075	36.812	174.022
701	834.726	14.5757	2.19302	13.0759	5.7653	13.252	0.00768443	62.9605	9.93335	2.99831	1.99189	0.303082	0.645765	0.00353102	19.7742	4.68226	0.200091	0.114777	12.1336	5.83453	21.804	0.497188	51.3184	15.9327	8.47112	834.726
702	11.6861	18.6752	3.39564	11.9822	3.88843	9.94732	0.0229697	61.9043	9.87279	11.3975	1.26651	0.701526	0.827055	0.340424	17.5489	3.73831	0.641667	0.221678	3.9189	10.5779	41.4054	0.477081	45.0446	36.118	31.3173	11.6861
703	5159.02	13.1995	2.88635	15.6591	4.07593	10.8853	0.00687541	141.706	4.96728	3.92157	2.16775	0.552305	0.689611	0.546266	20.4472	3.75181	0.360479	0.266101	5.45704	13.593	46.9456	0.668104	27.1865	5.54543	17.8584	5159.02
704	11.8157	18.6613	3.42673	10.4496	4.52468	16.8085	0.00964585	114.904	5.96154	6.79786	2.03658	0.412422	0.837085	0.577994	19.4673	4.08617	0.50591	0.374048	4.18379	4.56529	28.468	0.892513	40.2221	15.1772	16.4216	11.8157
705	157.326	20.4067	2.25893	17.3263	2.94267	13.0524	0.00592421	60.4131	10.5826	7.53387	1.6868	0.67989	0.691022	0.0201476	17.8437	3.12932	0.858338	0.0816564	3.81204	10.4248	29.2083	0.543142	49.3389	36.0343	34.0926	157.326
706	135.569	14.7624	2.12479	8.88093	3.38129	12.4855	0.00508879	93.5707	8.95603	3.21877	1.39225	0.735461	0.777942	0.31435	19.0893	3.87125	0.480871	0.572254	6.58587	4.34885	26.647	0.352059	30.6965	19.5133	26.9639	135.569
707	1843.14	12.8811	3.72428	18.0842	6.14673	9.9581	0.00338155	125.694	3.32549	6.52764	2.34091	0.24851	0.738331	0.612114	19.0731	3.49926	0.353262	0.300947	13.0986	3.04739	38.7106	0.364778	13.5413	5.25745	11.8435	1843.14
708	1204.45	7.44036	3.50528	8.98326	3.63473	29.6101	0.0311482	132.956	8.26634	6.3307	2.5458	0.313229	0.70079	0.66597	21.3224	5.40815	0.0889943	0.176507	11.4097	3.44303	34.6217	0.83348	27.6179	19.3925	16.3842	1204.45
709	292.945	7.52214	2.10219	15.9263	3.08467	17.6312	0.0160538	112.273	11.5488	5.62475	1.44121	0.686027	0.786492	0.346616	14.6926	3.29471	0.334949	0.0969425	1.78282	6.85318	41.5294	0.726467	51.7038	14.4557	37.0256	292.945
710	9320.96	7.72588	4.15252	11.1282	5.21723	14.4724	0.0404568	78.9252	1.49671	7.73149	2.46277	0.652014	0.677771	0.617422	17.5033	4.22136	0.64672	0.192234	3.35674	5.47845	28.6375	0.58092	20.7753	22.2059	12.3475	9320.96
711	4.49959	9.24656	2.8605	17.0303	3.94353	14.3927	0.015614	112.497	7.59009	6.27052	2.76749	0.537244	0.842676	0.538683	15.7939	5.77013	0.27245	0.263422	9.20326	7.16427	43.99	0.77641	22.5721	13.426	20.7557	4.49959
712	938.089	19.2738	3.54243	11.8619	6.37656	7.7152	0.0165185	78.5294	7.35345	8.72954	2.70443	0.542142	0.844639	0.482047	16.7258	5.88629	0.814353	0.383778	7.84716	2.5688	19.4162	0.787923	37.3271	10.1561	12.3231	938.089
713	135.462	14.579	1.9893	10.1774	4.01378	14.7179	0.00828497	112.274	3.23225	4.17042	1.70635	0.275827	0.794656	0.780914	19.8135	4.69023	0.0776598	0.158187	6.46262	6.77399	50.7428	0.820325	30.7472	11.0808	12.0648	135.462
714	130.707	14.8713	3.065	17.1768	4.12808	10.7191	0.0105122	116.252	3.88493	4.33482	1.14536	0.406152	0.803089	0.222253	16.5537	4.34841	0.541392	0.270404	6.03727	7.12473	40.1578	0.871243	24.718	11.3238	22.4885	130.707
715	223.685	9.29035	3.5357	14.9866	4.27481	13.9111	0.0116776	60.366	4.67298	7.0327	1.9684	0.736993	0.882356	0.665025	19.481	3.7307	0.398387	0.336071	11.5656	10.7153	29.9687	0.38497	30.1211	12.5728	13.8557	223.685
716	198.55	8.0864	3.419	7.34576	3.91713	13.3681	0.00665837	102.249	7.82786	6.50194	1.40116	0.667706	0.847153	0.471631	14.5045	6.06357	0.524863	0.425669	4.11942	6.65038	28.4564	0.609236	30.0258	6.45281	22.1064	198.55
717	95.3053	20.9425	2.44062	19.2666	3.11406	22.9348	0.00888543	84.0545	6.58668	4.30197	2.20667	0.357465	0.612923	0.79306	19.2216	3.91293	0.249813	0.164146	12.4742	12.0902	50.423	0.642096	33.8617	15.8608	8.26377	95.3053
718	38.7117	16.4007	2.9252	9.20709	2.46116	18.6931	0.0100631	75.7522	8.76032	5.49054	2.31307	0.404715	0.679802	0.718862	16.2573	4.53716	0.230966	0.119681	3.39236	6.50352	44.7905	0.642145	27.6969	29.4341	10.3341	38.7117
719	26.6233	10.7617	2.80889	11.2974	3.28526	16.4166	0.00781155	81.1357	10.7197	7.77416	2.19866	0.565398	0.675701	0.194214	21.2248	4.9033	0.86847	0.0763042	4.10498	7.25083	25.5958	0.830007	21.9057	4.94751	26.129	26.6233
720	453.444	19.0781	2.30393	18.954	4.44481	24.0597	0.0124453	124.405	4.20064	8.41193	2.05197	0.508497	0.774118	0.460299	16.4695	3.66585	0.775821	0.2543	4.69515	4.13778	21.3555	0.900355	31.069	10.3031	10.1986	453.444
721	663.143	13.7234	2.58869	10.7638	3.02025	5.82998	0.0119822	83.3262	9.6538	10.2199	1.96205	0.249345	0.640925	0.688602	21.5421	4.66122	0.542456	0.395662	3.6921	11.1585	20.7447	0.649779	56.2091	4.12565	26.8408	663.143
722	428.202	19.8839	3.1172	17.1912	4.04819	25.4287	0.0141488	63.4642	4.03117	9.27533	1.89573	0.702043	0.865935	0.108134	19.6498	3.77514	0.465802	0.122544	9.1772	11.4202	30.6817	0.552836	48.8064	34.1616	13.9828	428.202
723	1277.56	20.3956	2.80209	13.349	4.09852	11.1574	0.00785618	104.784	6.34998	7.71414	1.97985	0.512333	0.814863	0.681723	18.2364	6.09076	0.709762	0.249765	4.10309	13.6414	46.5989	0.695025	35.9707	19.3434	36.6236	1277.56
724	6984.53	14.6786	3.19599	14.2397	3.75212	5.49214	0.011364	85.3111	6.78586	11.3322	1.96578	0.63804	0.702532	0.575625	22.5104	3.66061	0.771223	0.0896409	1.98767	4.65549	27.342	0.649024	25.8552	18.7725	12.0272	6984.53
725	3357.09	17.7898	4.28574	9.09602	3.02913	6.46866	0.0129791	112.46	8.76797	5.98508	2.87309	0.426914	0.758397	0.140197	19.7769	3.62705	0.27768	0.323949	6.59623	3.13917	33.2298	0.846142	12.984	6.39298	22.3916	3357.09
726	649.479	8.34304	3.95876	9.62714	4.59433	11.3612	0.0125329	105.078	9.95383	7.96482	1.72047	0.4419	0.697084	0.724125	14.2089	4.27121	0.497273	0.0813689	10.4929	3.24313	32.1386	0.493715	40.6965	4.96753	11.2041	649.479
727	41.0768	11.8787	2.45266	13.3132	5.15307	13.2088	0.00826795	65.6507	3.85769	5.61132	2.36167	0.709907	0.666309	0.359359	21.188	3.22294	0.534534	0.131892	4.73769	11.9327	24.5464	0.779116	17.8754	30.6734	10.7377	41.0768
728	778.929	12.3142	3.89632	10.7212	4.94077	16.4116	0.00948128	145.281	8.69489	3.5964	2.30253	0.665682	0.748182	0.828156	22.3632	5.44787	0.896965	0.187789	8.37596	2.03407	33.2064	0.652656	44.6786	4.02597	11.7735	778.929
729	3291.68	12.5954	2.50706	17.6077	2.82022	6.50724	0.0106558	72.0998	9.59423	6.19485	1.75028	0.731555	0.688503	0.303129	21.4646	4.59821	0.299523	0.149682	8.44535	2.95784	25.3454	0.638444	36.7721	24.9937	18.3458	3291.68
730	263.358	9.19627	2.99197	18.3072	3.53092	7.5516	0.0276859	66.9277	9.23407	4.49279	2.15455	0.576574	0.631171	0.768337	22.5281	4.73153	0.773049	0.0807729	7.0766	2.82589	24.4998	0.515433	29.0938	5.67274	10.6856	263.358
731	1241.52	15.1183	2.39151	12.4889	3.05945	14.5896	0.00977169	105.277	12.0216	4.80118	1.42656	0.411205	0.912952	0.419053	17.5027	3.86508	0.42506	0.211627	5.4938	9.93628	49.2983	0.70274	41.2029	19.5603	13.3924	1241.52
732	885.971	13.1479	3.98616	14.1035	6.09869	7.52182	0.0171259	117.982	4.26394	6.44281	1.91243	0.658735	0.753916	0.784784	20.211	5.62257	0.963548	0.161145	3.63249	4.1254	25.925	0.618982	52.5331	17.7512	37.6137	885.971
733	121.696	15.0463	3.19987	19.5574	3.80364	10.1388	0.0122084	108.855	5.17531	3.26075	1.09521	0.507427	0.871992	0.323312	16.0477	3.83927	0.219236	0.225324	4.1472	11.171	39.1603	0.383428	55.5293	14.7641	8.40975	121.696
734	2833.2	13.8836	2.42118	18.469	4.14624	7.12555	0.0289587	118.666	8.51666	9.02962	1.85441	0.289408	0.729383	0.0733388	19.2286	2.65218	0.352716	0.246418	13.601	7.48628	36.2675	0.635725	37.0794	25.8879	9.54423	2833.2
735	524.159	14.5901	2.49063	8.44807	4.40213	8.99221	0.0105431	74.1731	8.25593	4.38254	2.03891	0.481897	0.60687	0.646248	17.9978	5.08256	0.978475	0.255117	5.06549	6.35899	34.4928	0.954537	30.8551	33.7356	26.8337	524.159
736	327.309	14.8985	3.28542	8.64087	5.17938	10.3274	0.0173394	87.2492	3.86783	6.06522	2.24177	0.563361	0.806513	0.29945	14.5807	2.96638	0.358547	0.800502	7.55361	5.66921	28.154	0.760095	19.5873	8.93769	15.7001	327.309
737	4128.75	11.2312	3.44443	14.7165	5.73477	7.97369	0.0074924	97.4181	7.04834	3.33021	2.27148	0.482573	0.653811	0.781617	17.6616	4.6848	0.85704	0.372607	5.42688	12.4104	25.2969	0.775592	7.50581	19.4478	11.2819	4128.75
738	1364.04	17.418	3.02192	14.6017	4.37961	8.90342	0.00496677	105.845	5.66275	5.12549	1.98761	0.791336	0.757255	0.292979	21.324	5.88927	0.357091	0.302456	13.371	7.51238	26.714	0.332413	32.57	18.9184	28.5544	1364.04
739	629.437	7.62935	2.54102	7.46575	4.63063	9.74384	0.0160968	113.733	5.41665	8.87705	2.40757	0.571264	0.818734	0.17339	19.0343	3.56785	0.824204	0.116581	2.50951	9.05717	37.8108	0.625257	45.9131	32.1162	24.257	629.437
740	432.643	17.0081	3.11335	11.3165	3.00191	16.9109	0.00927391	148.052	7.10256	3.45539	2.73109	0.452565	0.7982	0.343277	19.1464	6.06915	0.723455	0.0896899	12.1362	5.47481	25.2647	0.479774	27.9683	14.416	33.9274	432.643
741	2077.5	12.5297	3.32259	12.8479	2.93467	11.9423	0.00432176	65.4891	13.4942	6.82153	1.85256	0.457319	0.619748	0.469138	19.9488	4.71266	0.877193	0.113287	2.60192	3.04813	21.01	0.499309	12.9569	6.04046	21.9067	2077.5
742	8.00364	12.5088	2.43307	9.72451	5.25735	6.92112	0.00718651	115.057	7.48072	9.99188	1.54545	0.338482	0.815091	0.568916	17.4582	2.18307	0.392203	0.242521	5.73025	4.51756	23.8748	0.866681	34.6118	9.77176	22.7233	8.00364
743	5766.96	11.2628	4.07533	14.2427	3.54067	9.98257	0.0138902	71.8773	5.8542	8.76841	2.05298	0.335125	0.715984	0.0530346	17.7921	2.24985	0.432307	0.0986159	1.36048	11.5835	53.2207	0.655452	36.4947	7.71651	8.76538	5766.96
744	102.992	10.059	3.00521	15.6537	3.65588	6.41738	0.00846009	96.8507	9.59193	6.35902	1.67235	0.73384	0.747414	0.159231	17.9015	3.75463	0.658749	0.313945	2.8831	13.4543	22.7615	0.465291	54.6741	18.453	37.0495	102.992
745	2243.2	8.45094	2.98436	15.6288	3.92648	7.23058	0.00721211	138.007	6.89227	5.71106	1.68164	0.582596	0.724018	0.822843	20.6663	3.37148	0.384376	0.568384	9.81174	3.05246	33.1053	0.681958	8.44361	6.88073	12.989	2243.2
746	11.6489	8.47831	1.94904	16.89	3.54036	6.11821	0.00964138	66.1331	9.00351	10.7839	2.2624	0.711417	0.645153	0.412157	18.6213	3.5002	0.899792	0.210761	6.98816	2.54837	29.2718	0.587293	40.1629	35.1453	20.2077	11.6489
747	954.293	12.2067	1.59066	16.8223	2.1392	12.2114	0.0274491	102.392	7.65797	4.8183	2.99301	0.523975	0.637197	0.0348323	17.7202	5.38325	0.637771	0.450242	6.92087	4.97297	40.6268	0.592617	30.7825	8.48186	13.6032	954.293
748	538.676	15.0888	2.22509	7.63581	2.43312	15.5741	0.00596092	68.9131	7.51449	7.30789	2.54872	0.437924	0.840539	0.330828	20.7448	5.95021	0.754386	0.313685	3.96896	3.32129	33.1961	0.814415	21.5438	12.9641	8.42886	538.676
749	1586.14	10.4695	3.30438	18.2527	4.1191	13.2937	0.00759038	117.029	6.94774	6.57769	1.99974	0.572023	0.835734	0.769729	22.1171	4.89976	0.618457	0.381478	7.5686	9.10242	27.4615	0.592768	31.4577	17.5912	31.842	1586.14
750	60.253	7.66163	2.48591	10.1367	5.09831	11.7686	0.025359	127.777	10.5915	8.36822	2.69087	0.693418	0.679781	0.477252	18.5702	5.47986	0.0849483	0.165332	2.97383	2.5816	45.2236	0.529336	26.983	17.899	17.144	60.253
751	736.767	12.7916	2.69809	16.5795	5.19886	7.82384	0.0634674	77.1816	3.1662	6.98467	2.97304	0.429184	0.675933	0.443607	20.032	4.39033	0.85581	0.225112	5.64452	4.77514	48.0618	0.75218	47.8013	22.8391	17.9004	736.767
752	258.848	12.6177	3.05878	15.9942	4.68854	11.9431	0.0168302	127.92	6.7531	8.57189	1.12799	0.353249	0.603633	0.274382	16.8646	3.71776	0.475662	0.230077	2.94508	2.70762	29.0027	0.784587	15.2432	31.4236	19.4145	258.848
753	110.176	10.2299	1.59201	8.32811	4.80224	6.14348	0.0145591	106.871	7.05663	5.89268	1.99898	0.334143	0.7146	0.253703	16.8095	3.15218	0.499516	0.272887	5.7403	3.33447	42.4382	0.483277	20.7972	4.11523	13.0367	110.176
754	4350.08	11.6838	2.73334	17.8444	3.58755	20.228	0.0157918	95.6598	2.0327	10.0713	1.39365	0.579031	0.683973	0.241581	20.6169	5.06667	0.77485	0.43796	6.56601	8.55968	47.0671	0.711326	25.2246	7.27094	36.0311	4350.08
755	179.053	18.1289	2.17365	11.6588	4.16373	15.0016	0.0133399	92.1721	8.9748	4.65107	2.10433	0.403718	0.831913	0.336204	20.4261	3.52884	0.475615	0.190725	7.17776	10.0824	29.1999	0.450264	50.354	19.4222	21.0488	179.053
756	34.0291	9.69888	3.73981	9.23916	4.43247	8.78889	0.0200922	68.0344	7.99776	10.8891	2.45842	0.544496	0.885536	0.655696	19.9318	4.80466	0.720964	0.365692	3.55386	5.56193	35.0165	0.702219	33.175	7.78064	17.2172	34.0291
757	1392.55	7.17207	3.26159	9.43664	3.51206	6.37616	0.00236957	97.0513	8.61927	8.0946	1.74304	0.506341	0.695571	0.635641	17.9418	2.814	0.433835	0.271695	6.78328	6.95497	20.7922	0.482391	14.2237	26.2715	16.9775	1392.55
758	2859.97	16.0491	2.90795	10.6157	3.40886	8.32891	0.0144371	95.0059	6.64534	7.99135	1.9866	0.349507	0.67666	0.293464	15.8694	5.43733	0.4611	0.601891	4.98587	10.1707	41.8517	0.436427	35.0715	22.3314	15.3704	2859.97
759	286.357	8.53143	3.66135	12.5163	4.4666	5.44556	0.0069609	79.0968	1.19066	11.7899	2.97324	0.423261	0.805091	0.360104	22.1668	4.55735	0.59578	0.405317	4.44575	3.76147	46.2976	0.858279	31.9472	16.102	10.8991	286.357
760	4343.27	10.3212	2.46756	10.5633	4.21374	5.28009	0.0220795	89.7511	9.30706	10.188	1.2991	0.259537	0.744028	0.521713	18.4909	4.90619	0.136038	0.711761	8.43507	6.62923	24.8567	0.611516	25.1089	36.6571	38.7232	4343.27
761	5901.01	14.0722	3.87057	9.58621	3.09175	11.0932	0.0146937	103.723	5.62059	4.59307	1.36976	0.618544	0.725615	0.00913401	20.0735	2.90981	0.601046	0.171498	11.7873	4.81232	34.6129	0.515509	32.4367	5.4919	24.5841	5901.01
762	8351.5	14.4755	4.14807	7.62737	5.41733	12.0869	0.005351	93.2276	5.80048	10.758	1.07238	0.524075	0.752576	0.185665	21.1469	5.62111	0.244965	0.567647	3.44901	6.06457	27.8361	0.608295	33.5886	15.9905	17.2223	8351.5
763	543.981	8.38858	2.03461	11.7715	4.23247	6.16451	0.00448083	87.0328	7.18802	4.29526	2.77334	0.455429	0.781649	0.398567	18.92	4.46732	0.262303	0.463254	5.19763	13.7055	31.5033	0.458867	24.4074	8.47907	35.649	543.981
764	13.9437	16.9201	1.51763	14.6388	2.18717	21.3529	0.0506257	93.3081	5.45089	4.34088	1.6717	0.334823	0.773877	0.470199	15.8075	2.54865	0.850799	0.149092	10.1671	3.84492	41.8315	0.820667	33.5609	7.21137	32.9811	13.9437
765	4151.8	8.57749	3.44092	12.3888	3.72601	5.94218	0.0214664	80.2545	11.8559	4.48591	2.45335	0.311971	0.869596	0.506698	18.5271	2.19748	0.598992	0.376505	5.84008	2.66346	44.7434	0.511215	52.6288	4.45189	12.3581	4151.8
766	400.07	14.4727	2.69404	14.3477	3.66035	14.8154	0.00680602	74.1658	12.5517	7.94171	1.55832	0.463952	0.695715	0.402287	17.1617	3.20819	0.355524	0.224811	9.4119	9.57172	41.1724	0.645873	46.056	22.0761	17.4059	400.07
767	2388.34	13.7595	3.44366	10.802	3.65732	7.56393	0.0107574	76.4005	7.30891	8.74561	2.54782	0.307549	0.799231	0.839565	16.7665	4.87061	0.352939	0.182304	6.88383	8.47566	33.2245	0.527739	33.9074	28.7288	9.58733	2388.34
768	366.572	7.68711	2.47917	12.043	5.67091	10.9039	0.00819243	105.31	10.0892	6.92436	1.81037	0.614463	0.827148	0.458652	22.0353	3.85639	0.848068	0.223476	7.49919	2.19836	29.4598	0.788396	37.6584	5.97597	12.3992	366.572
769	2082.09	13.7432	3.54688	7.5447	3.71275	8.14937	0.00736002	88.1862	9.1854	4.54909	2.29238	0.29808	0.658852	0.625001	14.4319	5.00366	0.184568	0.162188	9.14684	7.69563	41.2346	0.913446	34.9496	6.04786	19.775	2082.09
770	5110.99	11.509	3.59158	8.05304	3.33988	10.2852	0.0252216	116.416	8.70443	6.12711	1.74836	0.62378	0.754782	0.633739	18.715	5.4419	0.360142	0.170097	3.0844	10.0313	40.16	0.727791	46.4337	21.6581	36.2686	5110.99
771	441.374	7.89019	2.82551	15.9832	3.32248	5.97916	0.00824429	65.0386	4.8058	9.66186	1.84339	0.484998	0.666802	0.476377	18.5106	2.91233	0.0681685	0.309913	3.2741	7.55005	31.0145	0.880265	22.8951	37.3961	23.2831	441.374
772	1940.23	17.8867	2.0158	19.2555	3.87598	10.2844	0.0298995	94.6129	4.55475	7.72692	1.1978	0.279589	0.690229	0.379705	19.0328	5.96854	0.198848	0.16518	6.61213	2.53598	44.7253	0.677803	17.1348	23.6286	19.1404	1940.23
773	171.937	17.6574	2.77087	11.1644	4.57089	6.04668	0.0106304	98.6451	9.13504	10.863	2.23699	0.580809	0.81371	0.222727	19.3064	2.94619	0.198819	0.237895	2.32277	10.1698	26.6651	0.846841	33.9012	6.54371	26.1374	171.937
774	910.062	11.619	2.62352	8.27477	2.65067	7.51715	0.0137834	106.244	2.02164	9.61625	2.21463	0.583275	0.828374	0.457051	20.4435	5.1041	0.680663	0.166575	4.46673	6.98238	19.1652	0.62414	35.5409	32.0513	35.5863	910.062
775	3280.86	9.06699	2.36094	8.32902	4.68733	24.9806	0.0141966	86.8731	8.05374	9.78159	1.68625	0.741458	0.808394	0.44721	20.2373	5.51179	0.530205	0.111459	5.25748	4.12259	33.3581	0.68255	53.6369	4.32661	35.2346	3280.86
776	8797.71	8.57492	3.13317	17.5729	4.54729	14.0741	0.0154867	77.0459	6.04156	5.95077	2.35396	0.358577	0.695763	0.203253	21.2208	6.18675	0.668809	0.167883	8.78588	2.18447	33.5661	0.534327	29.7391	16.3538	16.9017	8797.71
777	855.49	14.1892	3.45919	12.76	3.03529	9.21791	0.0113347	84.0512	7.87452	8.64003	2.93353	0.531449	0.857412	0.649877	18.5109	2.74281	0.780223	0.135828	8.48912	5.86432	42.3871	0.441564	26.0985	19.5883	28.1119	855.49
778	887.34	9.88299	3.0875	16.7277	2.40936	6.3116	0.00333931	125.265	6.9494	8.11571	2.49165	0.50237	0.73154	0.331908	16.2126	2.8377	0.75404	0.273681	1.17184	7.35378	32.7662	0.826662	17.3881	10.26	18.175	887.34
779	74.0705	11.0194	3.9592	10.6819	5.87684	11.401	0.0101861	110.649	8.05249	7.49498	2.14336	0.324782	0.659991	0.221721	19.0081	4.99201	0.511378	0.298814	3.65421	8.31248	39.3494	0.800682	34.9057	7.48935	37.5299	74.0705
780	1037.85	9.1547	3.38046	13.2208	3.56188	10.0079	0.0122106	97.9343	5.95742	4.73922	1.47256	0.49706	0.807174	0.699308	21.1777	2.70647	0.973953	0.507751	4.72248	7.99891	36.2112	0.596732	53.4178	5.66376	21.4683	1037.85
781	209.179	11.4852	1.7618	11.5993	4.70284	14.2346	0.0061271	74.1333	6.89965	11.5521	1.68037	0.528178	0.672717	0.697052	18.548	2.3217	0.647362	0.0863102	5.23136	12.7964	39.0677	0.717539	34.2333	6.92035	11.2511	209.179
782	12.0822	9.08742	3.4514	12.2667	2.74485	7.17438	0.00661099	96.7107	7.85587	6.34052	1.49105	0.741576	0.819825	0.654946	18.0729	2.70596	0.399645	0.183764	7.93865	4.87624	31.6343	0.545485	25.4952	14.4391	19.8179	12.0822
783	2952.62	7.80643	3.00099	13.5451	5.55296	12.5933	0.0058172	116.141	8.75569	6.35367	2.21515	0.688364	0.844593	0.313528	21.5566	4.7627	0.417398	0.456616	4.34774	4.23807	46.0548	0.689735	23.306	14.6944	18.1742	2952.62
784	823.273	13.8307	3.29873	15.9222	5.51003	16.9109	0.00270316	94.8734	7.13716	10.8061	1.75805	0.341308	0.779999	0.353396	17.7178	3.64657	0.293706	0.124742	8.98316	2.98749	32.2194	0.381543	33.1301	5.25983	19.5636	823.273
785	696.129	19.229	2.82588	7.81947	3.84544	19.5364	0.00519421	76.1706	7.00656	10.9951	1.71042	0.785141	0.76151	0.290153	20.6864	3.80963	0.435443	0.159214	7.11378	6.10863	27.2533	0.867418	42.3829	5.96678	8.5922	696.129
786	3599.87	16.0105	3.18725	15.1899	5.67135	14.5992	0.00953781	93.5792	7.85541	8.90785	1.45681	0.52769	0.868724	0.374031	22.1025	4.71914	0.480876	0.14012	4.01573	2.31939	19.3923	0.743637	26.7051	5.59167	9.43337	3599.87
787	1743.87	20.6482	2.59814	19.7386	5.80618	11.9777	0.00885879	110.239	7.95742	5.59054	1.58105	0.4975	0.808418	0.320157	21.6196	2.3045	0.610989	0.0810665	8.4864	7.58717	29.3269	0.638532	43.5093	33.5782	22.2031	1743.87
788	660.663	10.5283	3.54915	16.0498	3.43238	11.9391	0.0215849	83.7438	12.0903	5.02366	1.80549	0.667522	0.774259	0.387835	19.0959	5.62413	0.618066	0.268919	4.67621	10.1398	37.165	0.530245	16.7265	8.75436	10.0971	660.663
789	70.9917	20.3409	1.75393	16.2325	3.96376	12.4593	0.0148021	119.928	5.70911	2.65668	2.93611	0.689233	0.714649	0.346736	17.2945	4.01504	0.0691188	0.14114	3.64755	4.74953	35.051	0.57411	52.9381	10.5978	38.4662	70.9917
790	190.517	15.055	1.70947	11.4029	4.84932	7.27134	0.00958581	111.281	5.17932	2.69916	1.30723	0.548363	0.747196	0.257935	17.0345	4.08527	0.494875	0.373644	3.71755	10.5821	27.9889	0.734387	40.125	4.29306	9.3075	190.517
791	313.127	9.37459	3.77762	16.7075	4.44082	12.0776	0.0360662	81.272	5.54185	10.7149	2.50213	0.578706	0.751869	0.443282	17.726	5.64506	0.758531	0.180873	3.89973	1.53378	26.6491	0.764389	34.9301	22.5783	23.7067	313.127
792	1515.15	15.2935	2.75383	14.8193	2.39621	10.5949	0.00534165	135.022	6.77387	5.37374	2.07948	0.409252	0.802459	0.390735	20.1989	5.90244	0.672848	0.227849	7.17205	3.4058	36.8679	0.523889	52.6888	7.54338	16.052	1515.15
793	63.8605	18.8888	4.43858	12.724	3.6551	17.7539	0.0184669	99.1685	1.44369	11.2089	1.6764	0.202976	0.7697	0.450237	18.3389	4.14069	0.729605	0.787437	3.32921	4.24705	39.8688	0.578496	39.2503	19.309	36.7971	63.8605
794	479.208	11.2632	2.22358	11.8959	2.31893	7.15558	0.0132417	126.473	13.2107	4.51633	2.44381	0.300439	0.676237	0.394263	21.8747	3.30933	0.390319	0.3255	13.7834	5.91299	30.2013	0.539036	32.9432	21.797	21.7841	479.208
795	967.568	18.6992	3.081	11.5817	4.87969	18.39	0.0110118	120.373	5.41281	5.66034	1.17257	0.248305	0.839222	0.420061	15.4948	5.05264	0.450966	0.0827249	4.97239	4.91618	39.7299	0.396903	30.8558	8.72939	12.9142	967.568
796	187.904	16.7543	3.05502	12.9194	3.76844	19.5749	0.0106968	104.411	5.08829	3.57876	1.59996	0.545967	0.835015	0.168254	19.7974	3.31712	0.640499	0.796052	3.16545	6.14208	33.3905	0.832717	20.4085	32.2527	22.3093	187.904
797	244.469	18.7197	3.15528	18.4599	4.05568	7.51127	0.0113558	118.665	9.75867	8.32825	2.107	0.491153	0.727647	0.0727889	22.2954	2.92472	0.622763	0.120056	8.41109	7.91946	27.6995	0.79919	21.2885	18.6836	21.2764	244.469
798	2224.67	14.405	1.8494	18.1308	5.34761	7.49727	0.00525882	119.039	5.80624	8.87863	1.64504	0.452353	0.684268	0.326535	18.8058	4.80597	0.472039	0.115807	6.70711	9.49388	50.9604	0.331878	43.4573	9.66967	39.5859	2224.67
799	96.4154	9.83899	3.34561	15.4657	4.61858	10.4891	0.00414567	108.413	6.14615	6.07903	1.08643	0.646074	0.727558	0.312916	15.4267	5.51076	0.469615	0.132219	4.26343	5.53943	28.5355	0.60728	20.1871	36.3464	31.7848	96.4154
800	414.956	9.70158	3.25155	15.0161	3.98958	12.4297	0.00859049	141.846	3.1142	4.78132	2.11606	0.560941	0.815551	0.556659	21.2265	2.16987	0.667775	0.554738	1.54401	6.14033	40.3247	0.969607	39.0284	14.8406	26.3973	414.956
