Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
482	63.3548	15.4449	3.94679	18.6743	4.03906	16.3001	0.00589357	61.9668	15.345	5.27227	2.11665	0.22741	0.524581	0.725454	0.487641	19.2781	4.4212	0.525067	0.354217	2.63712	11.6069	47.1307	0.267333	64.4445	7.81143	0.866353	63.3548
483	1042.73	14.7577	2.23873	8.1025	2.74644	8.78772	0.0174176	144.726	36.5844	7.88788	1.16689	0.401219	0.822158	0.705146	0.583976	18.7854	3.94624	0.350041	0.253911	7.54169	3.13253	30.8781	0.368601	59.4864	0.163034	0.206613	1042.73
484	9834.66	14.3042	3.19405	12.6443	3.29512	11.1745	0.00778116	128.322	28.5703	9.03276	1.82163	0.0354265	0.401196	0.743297	0.271705	17.1467	2.53476	0.249466	0.224129	1.09181	2.06034	55.9162	0.390226	61.1162	13.6385	6.95961	9834.66
485	125.049	18.2208	2.83619	18.091	3.53538	12.6722	0.00495663	102.506	32.278	6.67848	1.24331	0.254226	0.229351	0.626083	0.383056	16.9777	3.6944	0.370665	0.107578	3.01611	6.3877	44.3697	0.523859	31.2796	0.123512	0.899468	125.049
486	1117.99	11.9622	3.62673	8.41844	5.07988	19.3238	0.00603142	151.4	7.12596	4.79877	1.78992	0.370147	0.331346	0.608935	0.425143	18.2499	4.87847	0.147255	0.118795	11.0752	4.95601	43.1181	0.212382	68.9536	0.515401	14.1353	1117.99
487	161.918	7.56693	3.37321	12.7886	5.03113	7.14397	0.014222	78.1946	31.5325	11.856	2.20365	0.460005	0.340664	0.617471	0.249781	17.5898	1.64637	0.42814	0.171728	10.8664	6.68108	50.8744	0.353737	54.5335	0.583853	4.65486	161.918
488	3888.01	13.5118	2.40277	12.5172	4.80107	10.3199	0.0178615	103.959	35.859	9.76573	1.57727	0.183356	0.895821	0.761187	0.224897	19.6714	4.18174	0.181964	0.372893	7.33675	5.22978	37.6896	0.723534	60.62	4.31777	0.708505	3888.01
489	539.077	17.4245	3.18662	13.3672	5.03298	16.892	0.0114671	159.033	26.8515	6.22469	1.37691	0.552997	0.944774	0.765678	0.770839	15.8094	3.36736	0.698027	0.178916	3.61791	3.29208	57.908	0.512756	40.6233	29.752	7.55756	539.077
490	98.6059	11.5231	3.36106	15.3144	4.0057	5.56358	0.00688818	97.715	9.21726	10.1921	1.9434	0.442583	0.842748	0.775859	0.169597	18.635	4.1491	0.223611	0.132616	8.21741	6.63064	43.3361	0.729797	53.1163	0.233321	5.0982	98.6059
491	71.6213	12.3764	3.11786	8.29555	3.66626	6.20235	0.0111611	150.221	32.9198	7.22439	1.92439	0.299494	0.690962	0.687515	0.419836	18.5099	3.30277	0.598831	0.112271	3.66846	5.47363	38.7647	0.457032	53.7526	0.372389	0.223275	71.6213
492	925.699	8.73454	3.84674	16.9829	4.89874	9.45195	0.0258585	119.645	1.91874	10.6289	1.90588	0.226686	0.690052	0.795164	0.720794	18.5521	5.65075	0.208818	0.536515	5.58812	5.28698	23.5352	0.475508	90.3044	0.16941	8.50647	925.699
493	4.3141	13.195	3.54363	12.6329	6.08563	8.59561	0.0198175	140.299	23.8122	5.41307	1.53896	0.297813	0.775408	0.717123	0.289119	20.6325	3.39679	0.611151	0.10949	6.82907	5.25339	38.366	0.593574	77.3817	0.780588	0.459373	4.3141
494	673.993	7.01623	2.27973	19.7651	3.70875	6.06404	0.0312819	146.547	9.86722	9.73283	1.40736	0.062155	0.483792	0.632532	0.0707912	19.0198	4.33331	0.379323	0.165832	12.9943	8.3961	31.2641	0.289063	66.308	13.0342	3.04027	673.993
495	1443.87	11.3585	2.845	9.81625	5.03833	12.5982	0.0316182	115.947	18.7248	6.47756	2.73578	0.0492353	0.601977	0.705766	0.758789	13.8836	2.78136	0.31418	0.175702	13.5284	4.24692	57.3552	0.193513	35.6081	1.51288	1.96372	1443.87
496	210.94	11.6864	3.03384	7.75408	2.4373	23.751	0.0132743	149.542	1.53776	5.60015	1.01261	0.142526	0.367727	0.78859	0.180049	18.5423	6.00978	0.294818	0.158501	5.83539	4.45835	24.5423	0.402112	70.7666	7.29253	2.57646	210.94
497	111.904	12.1491	2.73691	19.9048	4.87323	19.7182	0.00803357	82.5351	21.7476	6.6354	1.06285	0.510087	0.363659	0.706455	0.402526	18.0634	6.31201	0.538461	0.147337	5.53832	1.96239	44.731	0.266933	58.164	6.7344	0.30919	111.904
498	205.26	11.163	2.53793	13.8349	3.55985	11.3911	0.0111405	65.6195	3.29132	7.38186	1.89597	0.105981	0.828529	0.861838	0.618731	16.1196	4.12074	0.178117	0.147171	7.55098	3.24932	32.3111	0.461221	42.6502	0.387006	0.228527	205.26
499	2185.21	11.041	3.25163	16.7668	4.71212	8.08075	0.0249244	123.893	14.4218	6.27633	2.24794	0.268247	0.461743	0.754204	0.0467042	17.4547	5.26533	0.573705	0.249158	6.09627	7.94398	57.9051	0.241647	56.3003	23.0276	0.117904	2185.21
500	6162.35	7.07972	2.94871	9.83844	4.35969	8.1609	0.019742	101.133	2.76021	9.86759	1.4893	0.0803223	0.630317	0.686087	0.299623	18.6377	4.8193	0.23522	0.195961	12.5957	5.0701	49.4461	0.501905	69.5907	0.335488	1.12852	6162.35
501	146.179	9.56999	2.44796	15.1364	3.88683	16.4691	0.00940232	89.9291	10.3279	11.0322	2.25907	0.214512	0.789094	0.671576	0.474625	15.5508	3.82209	0.335456	0.141408	4.7069	8.25476	32.3611	0.411877	51.7051	0.125988	0.124918	146.179
502	852.827	7.82734	3.29796	11.1015	4.76398	10.4314	0.00976645	123.533	26.3133	6.16917	1.70339	0.446355	0.704405	0.731303	0.227659	17.0824	4.19572	0.171162	0.927075	11.1508	3.79453	39.7014	0.651443	61.6987	23.9023	3.88853	852.827
503	52.3301	16.7289	3.25906	16.2083	2.49833	5.325	0.0117226	81.3709	13.943	6.80412	2.60343	0.514488	0.577185	0.898082	0.55494	17.5075	3.79009	0.144103	0.269045	2.53101	4.9774	49.3699	0.138723	78.0876	7.05909	0.532311	52.3301
504	399.712	10.6928	3.60742	10.3004	3.92315	11.7629	0.00861969	179.262	2.48919	10.5354	1.44359	0.265394	0.69357	0.651634	0.187786	18.1382	3.57567	0.259031	0.177446	3.70079	4.86896	37.2311	0.495796	53.8712	0.212263	0.687108	399.712
505	2194.13	16.7961	2.86614	11.3231	5.0972	11.9986	0.0173879	119.136	8.70665	3.80173	1.56063	0.244277	0.422998	0.740049	0.656505	18.4144	5.05189	0.461633	0.296511	4.84498	5.17733	63.9835	0.638952	75.8997	36.419	23.5068	2194.13
506	4061.88	16.9667	2.74979	16.8465	4.63536	11.5277	0.0235998	156.589	18.3935	5.02392	2.46618	0.167707	0.578268	0.646072	0.822396	17.11	2.6675	0.167543	0.143582	5.41648	3.35617	29.2845	0.432742	42.1114	0.5105	0.115773	4061.88
507	2209.53	18.0412	3.18015	7.15128	5.86047	7.49293	0.0044312	122.548	24.6234	10.8763	2.48087	0.476585	0.297077	0.6284	0.349233	17.1351	4.65342	0.317656	0.208067	9.48763	5.91685	44.2542	0.766931	48.9307	12.7312	3.40771	2209.53
508	169.177	11.7702	4.22813	17.1603	5.33298	13.0673	0.00652748	116.889	20.1784	8.39672	2.14002	0.477534	0.299812	0.603675	0.802454	16.8018	3.32942	0.255265	0.324642	10.4059	3.8878	56.7477	0.406936	43.2526	10.1623	0.946615	169.177
509	4301.03	13.8465	2.43145	15.5942	4.15423	7.45363	0.0293437	88.14	35.4433	4.54387	2.81711	0.241925	0.635087	0.67454	0.121381	21.2401	2.59523	0.264689	0.382906	6.21932	8.69579	25.4941	0.690175	72.3742	0.123681	0.32966	4301.03
510	4632.34	12.0566	1.841	11.6653	2.63237	7.74221	0.00411075	84.7983	29.3124	9.85914	2.38707	0.206089	0.0644026	0.600347	0.255349	14.3358	3.92707	0.537428	0.246189	2.82266	4.60739	50.0397	0.89518	47.782	0.133309	1.77663	4632.34
511	247.553	9.6234	3.15564	15.2019	5.88963	8.43585	0.0128368	85.8981	25.3089	11.0164	1.39498	0.30161	0.482898	0.608075	0.743722	16.7028	3.02577	0.489126	0.108402	2.05676	5.51918	61.3172	0.210166	46.374	0.17095	0.224551	247.553
512	612.264	7.33996	1.92802	8.79756	4.05551	7.61219	0.0096937	71.8061	29.9316	4.5766	1.85583	0.383051	0.735354	0.794233	0.924901	19.5771	3.56767	0.402991	0.0724254	1.19968	1.55515	59.7039	0.578354	83.8717	36.4852	39.6518	612.264
513	794.261	11.767	2.56313	16.2333	3.86018	8.21334	0.0310381	110.47	32.2884	6.44505	1.35991	0.161325	0.681513	0.84444	0.473272	18.3164	5.42661	0.596629	0.433397	3.74284	8.29588	47.0796	0.262865	22.8489	3.18235	1.24929	794.261
514	182.567	11.7312	2.42938	14.8146	4.51366	17.5398	0.0171382	129.482	2.98807	6.42146	2.53247	0.0310436	0.645067	0.722846	0.326309	20.0452	2.30927	0.143378	0.183328	5.96131	2.24877	58.6537	0.454484	58.8063	21.5055	0.329217	182.567
515	33.7574	7.47018	2.80921	12.3366	3.6062	7.46325	0.0133047	105.861	19.7671	8.87144	1.03942	0.202402	0.570473	0.771689	0.132945	19.3025	5.00552	0.0604731	0.0602383	7.43327	7.7903	55.1507	0.0145933	57.4665	1.48529	18.4233	33.7574
516	2327.34	16.1086	4.01948	7.6226	3.59892	11.6554	0.00908719	105.01	19.684	5.80894	1.11013	0.346346	0.742223	0.682252	0.663246	20.2843	4.6335	0.237669	0.117878	7.90149	10.2379	48.0005	0.546444	55.4701	0.268126	6.24656	2327.34
517	353.251	9.19326	3.16906	11.825	2.40501	20.6202	0.0091367	71.283	16.5921	8.52106	1.50811	0.258683	0.365352	0.644474	0.0954193	17.4234	5.02476	0.315542	0.167123	3.89146	4.86182	49.0793	0.369369	44.0031	0.183308	24.4349	353.251
518	56.6994	11.1674	3.15178	12.5952	3.30326	14.9412	0.0131531	108.968	32.0206	7.6764	2.76646	0.0347051	0.497866	0.609044	0.363783	16.0132	2.42761	0.18207	0.20161	1.66941	3.94454	37.5147	0.768134	45.0781	2.0848	37.1738	56.6994
519	604.793	17.5767	2.99738	10.4017	2.89588	6.06844	0.0173526	142.88	31.6126	9.53165	1.78419	0.367552	0.7007	0.645415	0.0725613	15.6713	3.61776	0.243072	0.355556	4.14452	11.2919	35.5361	0.660393	55.998	3.15059	0.540051	604.793
520	543.477	18.4152	1.5345	8.96326	4.14056	9.02186	0.00661389	119.053	17.786	7.21637	2.13477	0.550825	0.904169	0.756918	0.570781	18.8967	4.92245	0.235564	0.296418	5.61704	7.36921	40.1324	0.326553	57.3385	0.13221	0.45354	543.477
521	909.146	14.8865	1.94451	14.4856	3.83989	12.9647	0.00330036	153.422	22.2697	8.53159	2.64872	0.24886	0.752254	0.665734	0.553758	16.8042	4.24281	0.506606	0.774061	6.4249	8.69279	42.4859	0.218044	39.3671	1.57452	2.29141	909.146
522	704.28	8.42578	2.48368	15.6716	3.21614	9.61591	0.00474868	163.312	20.4229	3.01734	2.41204	0.259709	0.749909	0.618779	0.539974	18.2537	4.57937	0.503185	0.201116	10.1399	12.1941	32.6144	0.708818	23.3173	37.3388	19.2949	704.28
523	1533.13	9.65644	3.43803	15.5393	4.24048	7.46489	0.0110836	130.414	36.7773	5.88667	1.7751	0.126859	0.69199	0.691238	0.713422	18.5478	2.43795	0.240215	0.323626	1.54807	3.14252	34.0753	0.509216	65.0325	0.48234	16.8927	1533.13
524	91.6179	16.595	1.80701	17.1076	5.41695	12.2292	0.00830662	111.597	24.7327	6.78994	2.71219	0.0707393	0.767087	0.683956	0.969684	17.5929	3.58373	0.0566257	0.134205	6.4255	5.38807	42.6918	0.187962	51.3529	0.186269	18.0367	91.6179
525	220.44	19.6617	3.85806	10.5419	3.53058	12.3808	0.0305894	108.209	5.22273	9.10782	1.06551	0.0280656	0.586564	0.617206	0.715459	20.3905	3.93502	0.442516	0.102268	4.13462	1.50705	36.2852	0.584568	33.5541	1.92006	0.161675	220.44
526	517.785	17.3781	2.9702	14.9418	3.84182	18.0624	0.00974384	138.846	17.0709	4.40038	1.52705	0.505778	0.722104	0.822484	0.327442	19.0378	4.00483	0.240563	0.0824925	7.14644	6.01353	61.243	0.805222	65.9537	2.25781	4.08744	517.785
527	4935.62	15.1115	3.51109	16.3945	5.90864	9.99511	0.00910717	154.44	23.1275	8.14104	1.66167	0.132198	0.38099	0.752047	0.575296	18.345	4.18681	0.669665	0.10671	6.58847	3.74001	49.6262	0.232767	66.2395	0.863582	6.28958	4935.62
528	1052.18	13.4165	2.34148	11.6176	4.54237	11.6391	0.0122836	143.681	40.0956	9.54876	1.01732	0.364547	0.373304	0.62245	0.321139	17.2771	3.90909	0.15273	0.171056	2.29409	4.05552	55.6633	0.56284	53.5124	0.471218	1.20443	1052.18
529	18.0165	18.4933	3.22462	15.5059	2.71485	14.2546	0.0492423	69.6283	34.4378	4.03026	1.598	0.540523	0.968178	0.764484	0.944183	20.3855	2.31497	0.240742	0.112899	3.29054	6.28586	32.3422	0.689611	56.934	0.12374	2.33457	18.0165
530	6686.83	10.8731	3.54461	12.0523	3.85588	12.8484	0.0168281	112.301	7.80753	8.13421	1.8785	0.199944	0.649404	0.635138	0.459813	18.7546	4.04762	0.00724475	0.0500564	12.7777	3.43824	49.7	0.617318	52.5015	9.35215	0.773552	6686.83
531	358.76	15.3667	3.47887	18.713	2.98263	7.47043	0.00980961	106.823	21.5134	3.16247	1.82817	0.381444	0.252176	0.768949	0.237441	18.4116	2.91363	0.229161	0.137643	2.74577	4.44244	39.3896	0.562475	64.5112	0.412085	0.50892	358.76
532	101.977	10.0667	2.46489	19.1861	4.10019	8.85974	0.00628967	98.7605	4.02852	4.8952	1.60433	0.205775	0.743186	0.631607	0.508777	16.2214	5.42721	0.272102	0.283846	1.51823	4.02324	40.1143	0.595725	60.4603	0.872183	1.90055	101.977
533	157.181	11.7509	2.8362	16.1633	4.68759	8.47315	0.0122716	73.6137	34.3966	6.49201	1.5841	0.127688	0.287774	0.761321	0.429818	17.1727	5.28556	0.479591	0.238375	10.1351	6.67705	60.0316	0.449418	67.1935	0.281222	1.53394	157.181
534	17.1428	9.40325	3.62455	14.2971	3.94848	11.6268	0.0301838	133.514	41.6645	6.57707	1.05539	0.110439	0.258739	0.672172	0.498921	20.5925	2.4127	0.176524	0.146014	4.13318	3.75346	33.9459	0.404362	63.541	0.803423	0.229195	17.1428
535	238.249	16.906	2.73309	13.0339	4.79146	10.0657	0.00574478	62.0386	26.3771	4.35565	2.87382	0.442905	0.686342	0.664351	0.613921	17.3902	3.9819	0.274668	0.347293	9.73749	11.5625	32.1454	0.756017	75.0694	3.62632	10.1204	238.249
536	3549.19	15.6512	3.3038	15.9388	3.80257	17.3504	0.0152996	82.7015	26.3005	6.95787	2.84382	0.223633	0.694757	0.913623	0.704686	17.2047	4.47727	0.268717	0.164856	7.06859	6.0038	38.7025	0.725837	29.1867	17.4002	0.100555	3549.19
537	16.6271	12.4245	3.31936	7.44571	3.79712	14.0043	0.0340243	109.001	25.394	7.95043	2.91542	0.221093	0.504511	0.665822	0.797932	18.3601	4.64462	0.617005	0.472308	6.9095	3.17504	57.1546	0.632747	52.4079	0.652149	31.5414	16.6271
538	1891.28	14.9715	2.27375	18.896	4.16361	8.31345	0.0231112	162.387	40.0301	2.15878	1.80179	0.481363	0.132083	0.742434	0.654457	18.7556	4.18371	0.185947	0.51897	2.35219	6.64637	37.3376	0.44019	39.1555	0.224136	38.2805	1891.28
539	64.7093	15.8818	3.56417	17.1756	4.76807	14.2214	0.0332663	108.116	6.05856	11.2305	1.38513	0.295051	0.405486	0.777202	0.530371	17.2745	3.62857	0.443396	0.536898	1.98962	9.43658	40.1664	0.360233	55.4021	13.3806	0.227905	64.7093
540	5134.51	8.43077	3.43817	12.4491	3.49381	10.9917	0.00490555	91.3462	6.21366	6.47087	2.77548	0.317627	0.577307	0.65382	0.830328	19.5381	4.04291	0.46158	0.197977	6.20206	3.88342	33.2149	0.796714	65.4772	4.65355	1.16882	5134.51
541	130.966	8.03911	4.06604	17.9365	3.37434	22.6353	0.0117698	108.675	9.32826	3.37595	2.98834	0.0808832	0.446251	0.906976	0.334749	16.4082	4.19054	0.279755	0.660505	10.9296	7.10729	46.7956	0.412479	69.3469	0.34226	1.67798	130.966
542	346.264	15.2276	2.12119	12.6525	4.06748	10.9219	0.0158225	71.6929	19.746	6.23126	1.02289	0.102139	0.733138	0.731321	0.243233	19.3373	4.59919	0.283796	0.690802	12.4572	7.34919	49.3851	0.583654	48.8717	0.186987	5.37961	346.264
543	1627.11	17.2383	2.68571	16.2658	3.60558	7.51595	0.0162575	64.3001	36.4466	5.33431	2.54115	0.495618	0.470648	0.760252	0.518146	15.9718	3.87229	0.329218	0.994567	7.78197	1.83174	46.8291	0.789545	43.4788	0.671892	4.12087	1627.11
544	3233.69	10.8307	3.19142	14.4403	2.68318	9.23122	0.0043346	173.49	32.4724	6.01149	2.6818	0.0265803	0.672374	0.603952	0.663283	18.5324	3.2715	0.130475	0.253607	7.30401	12.3662	43.535	0.60678	56.5029	0.373772	2.46712	3233.69
545	475.475	9.92846	4.11473	15.6676	3.0699	12.542	0.0125176	164.701	14.1099	8.35889	1.5574	0.317338	0.699121	0.811228	0.144917	15.6388	4.07229	0.242561	0.211529	4.3897	6.92382	22.7792	0.215396	55.6996	0.611941	1.46587	475.475
546	2933.89	19.6046	2.20571	16.6403	3.86635	14.9827	0.0157114	83.256	5.68331	10.806	1.2759	0.231782	0.31248	0.752048	0.672677	19.0915	3.01626	0.3639	0.450383	6.82376	2.26899	23.3208	0.357264	78.8992	2.06476	20.9306	2933.89
547	3925.43	15.9572	2.26585	7.67093	4.60646	14.2829	0.0077786	146.701	21.4835	7.56433	1.61832	0.267689	0.843352	0.677076	0.150668	18.5788	4.62936	0.168454	0.0722083	2.33942	8.29461	51.9664	0.582706	67.6731	1.13327	0.142927	3925.43
548	542.376	12.0888	3.29879	17.0355	4.58044	5.90253	0.00440714	86.5228	28.802	6.52851	1.48084	0.474925	0.807856	0.875543	0.443327	18.7087	4.04952	0.355672	0.236505	8.23591	10.6851	36.9168	0.467185	62.8026	6.14184	13.8357	542.376
549	266.139	12.2902	2.96679	7.02105	5.90627	16.9785	0.0145387	103.986	37.9689	5.4334	1.68444	0.145114	0.404888	0.86185	0.0848012	16.5392	3.09853	0.208024	0.196456	4.8141	11.9935	30.5646	0.440414	35.9249	7.01966	2.97846	266.139
550	305.006	17.3785	3.06639	9.64126	5.12393	11.51	0.0062802	148.321	12.4196	7.47661	2.11734	0.230497	0.617967	0.656667	0.382572	17.2806	3.85331	0.395592	0.335877	6.79206	6.8548	47.8527	0.30975	52.9469	4.14919	3.86379	305.006
551	86.1996	16.0502	3.5762	14.5121	3.19619	15.0124	0.0071034	129.604	21.5736	8.58392	2.378	0.0833401	0.44607	0.701029	0.743408	16.6003	4.3159	0.103441	0.101312	8.27046	7.03785	57.8328	0.560558	45.1669	13.3731	3.00905	86.1996
552	314.335	11.8535	2.0035	19.2913	2.23675	8.65854	0.00959702	155.913	27.7313	5.7249	1.84078	0.132038	0.200694	0.702117	0.43227	18.1802	2.92565	0.125713	0.379187	3.68641	3.2377	31.9156	0.256012	80.8598	0.390524	2.25929	314.335
553	26.3946	10.571	2.68091	12.7654	3.28232	11.2165	0.00340509	179.279	24.8044	7.94757	2.10929	0.347142	0.671783	0.659868	0.526416	15.1814	5.23582	0.101959	0.139793	4.25906	4.89128	48.5774	0.529951	36.9588	0.704751	2.82104	26.3946
554	569.11	10.3965	2.21812	13.8787	4.21935	7.81136	0.00995446	117.888	3.5199	3.58514	2.03132	0.26731	0.680628	0.705302	0.587023	17.7083	4.58268	0.222054	0.304794	7.65161	4.40247	37.7568	0.563068	51.6224	0.925535	0.12664	569.11
555	3.9097	12.3978	4.18963	17.9288	2.66294	7.34517	0.00519709	99.6707	35.5292	6.23355	2.18776	0.278688	0.421656	0.645203	0.365412	18.6031	5.16663	0.250185	0.207314	7.44971	6.13095	25.7814	1.02492	40.6078	33.8326	0.491438	3.9097
556	682.166	8.90678	1.51783	19.5524	3.07681	10.6787	0.00316039	118.454	16.6687	10.7808	1.91877	0.392148	0.552112	0.749436	0.682174	16.3872	2.84613	0.216872	0.172278	8.3328	12.4846	25.0287	0.592733	62.4686	0.103115	0.140177	682.166
557	50.7664	10.8557	1.67917	10.8072	3.23711	9.07915	0.0100041	105.944	18.1195	7.348	2.71374	0.173691	0.20452	0.787683	0.605662	17.4948	5.59809	0.248836	0.187013	7.10286	8.58741	45.3647	0.669043	65.8267	7.08309	11.8264	50.7664
558	300.238	16.3001	3.22726	9.99857	3.95426	15.4761	0.0115243	88.6282	26.0103	6.94733	2.27037	0.13511	0.675379	0.921018	0.494763	15.7447	3.57249	0.0180886	0.294785	4.59458	6.26532	48.5178	0.112229	88.2679	5.51264	4.54961	300.238
559	909.703	19.7739	3.25678	16.0139	4.4516	6.32262	0.0163446	152.16	24.1848	6.82147	2.49636	0.0401007	0.452112	0.737459	0.346338	18.7487	4.02802	0.0180766	0.10924	7.16018	4.13348	56.3959	0.557214	60.8193	6.20349	15.3416	909.703
560	714.606	19.9374	4.06124	8.57203	3.68662	7.79628	0.0185155	123.899	1.87393	7.40053	2.09029	0.339731	0.505418	0.706203	0.494247	18.1528	3.39617	0.169525	0.49808	8.50412	9.8864	39.6465	0.439577	61.7261	0.579343	20.2533	714.606
561	965.147	13.2622	3.86078	13.9473	3.88842	7.8619	0.00195771	173.112	15.5425	9.92384	1.19041	0.428229	0.565058	0.713385	0.418379	21.4194	3.47636	0.293947	0.0711577	7.92171	8.18346	30.1029	0.696159	52.2424	1.73811	12.4758	965.147
562	4935.25	15.6621	2.07132	12.9754	5.37397	17.7715	0.00458982	67.1197	36.2266	5.65165	2.8922	0.344196	0.61437	0.839338	0.34394	17.8101	6.19963	0.670345	0.131553	5.46444	7.96335	45.8437	0.789303	76.5731	1.31128	0.674216	4935.25
563	182.258	9.81878	4.00923	14.1313	3.01522	9.8913	0.0159273	133.203	7.37978	5.3671	1.73652	0.548226	0.653454	0.748994	0.400902	19.5241	4.21612	0.320556	0.371634	3.60446	2.56615	39.4028	0.66731	55.5112	3.12763	9.55724	182.258
564	433.315	15.8343	1.89307	10.7818	4.05956	11.9353	0.0125017	159.768	27.5983	3.6924	1.32922	0.180176	0.546777	0.780518	0.0633153	18.1133	2.04444	0.0490028	0.217773	6.84191	5.39832	29.7192	0.87726	60.7564	2.5938	10.428	433.315
565	261.11	16.4297	3.35871	11.8489	5.42801	14.3252	0.0118042	101.494	40.3586	9.66061	2.80676	0.450561	0.576147	0.687314	0.809378	17.3825	4.75673	0.0761031	0.142773	3.17949	4.86261	36.8871	0.445775	56.3379	10.3299	0.484313	261.11
566	129.831	9.82846	3.63251	12.7223	3.26148	8.18943	0.0181385	93.5921	32.8725	7.13359	2.95801	0.428179	0.17431	0.716101	0.326408	17.444	4.11707	0.268128	0.0898719	1.74217	3.77482	22.3464	0.530265	57.8218	8.55418	0.257706	129.831
567	6019.06	12.1586	3.20574	12.6181	3.58376	9.88597	0.0044979	77.8384	11.2658	5.67886	2.03544	0.32299	0.418804	0.700137	0.950827	15.9702	2.60452	0.387756	0.207048	13.1578	3.0431	32.2205	0.33303	55.4256	0.300518	4.03385	6019.06
568	4816.81	8.96534	2.7746	12.159	4.75724	7.94084	0.023753	72.5694	36.9635	11.2135	1.60274	0.368422	0.628504	0.639187	0.515458	20.0703	5.24783	0.275594	0.718609	10.4998	2.89949	33.2125	0.641966	54.0554	1.30203	1.56427	4816.81
569	8164.12	12.2845	2.03074	12.6228	4.47583	13.4408	0.0202427	125.219	29.0724	4.44617	2.39486	0.434739	0.195862	0.63842	0.114139	21.398	5.51436	0.231809	0.616343	5.56851	10.8174	22.3882	0.85804	61.2126	4.41357	19.7959	8164.12
570	2172.41	14.6898	3.75982	13.6466	3.83637	11.8199	0.0129509	143.707	41.3431	11.5927	2.7726	0.249977	0.59101	0.746556	0.533504	17.8174	5.2531	0.298243	0.361168	3.97723	5.08652	31.8533	0.486194	64.5303	0.352118	0.203932	2172.41
571	464.733	14.4453	2.72926	18.2564	3.93173	10.8018	0.00113673	126.355	10.7407	4.89309	1.04371	0.305842	0.437892	0.788054	0.514641	15.791	5.07778	0.19925	0.3049	13.0427	5.0262	27.9709	0.527532	44.2568	1.97232	1.14111	464.733
572	1262.01	10.8381	2.47868	11.4613	3.64365	9.12325	0.0037386	75.8693	18.6718	4.48854	2.52208	0.562345	0.567573	0.699248	0.773026	18.3388	4.37295	0.191899	0.348037	9.13802	7.50214	39.3829	0.395365	52.1264	1.66904	0.132136	1262.01
573	320.604	7.11964	4.46081	7.33539	3.25953	5.80177	0.0105751	91.4757	2.26817	5.79653	2.95863	0.483294	0.536628	0.643695	0.525638	18.1833	3.83578	0.330152	0.87264	5.53456	13.892	21.9795	0.354047	46.9661	2.5331	0.817379	320.604
574	1310.82	14.6095	2.89014	13.5417	3.44673	8.73895	0.00632441	133.681	11.8279	5.27867	2.20075	0.361484	0.753184	0.892668	0.880745	19.3569	4.52999	0.365086	0.569304	7.83723	7.5025	43.3318	0.464635	64.2068	0.370175	1.16157	1310.82
575	1686.34	13.7614	2.35096	8.50717	5.10458	10.4233	0.00555127	86.5106	14.7696	10.1859	2.88939	0.386059	0.422169	0.616318	0.676859	15.8039	5.03017	0.4769	0.291839	6.72578	10.1034	38.7497	0.928693	42.6511	0.288108	0.667369	1686.34
576	64.1907	12.8657	3.62588	10.5601	3.57071	14.23	0.00259821	100.336	17.1955	4.50283	1.80406	0.461632	0.404837	0.819488	0.829293	22.0375	4.01033	0.350345	0.384522	4.52307	2.36793	45.8136	0.872334	55.7736	0.711657	23.9437	64.1907
577	1992.4	7.94414	2.88197	15.3357	3.15297	9.6677	0.00276119	129.707	25.4684	2.89044	1.76631	0.521359	0.88967	0.790569	0.0587679	15.6149	4.35508	0.252202	0.184956	12.1336	4.16659	32.9657	0.593707	39.566	20.1469	0.233665	1992.4
578	3733.58	9.22119	3.19447	12.0519	3.31681	14.9191	0.0109234	168.691	24.7038	8.49874	1.5762	0.468884	0.391126	0.906934	0.523156	17.2386	3.50991	0.0889695	0.146405	13.224	4.54091	59.2338	0.681255	86.1443	0.869775	8.19737	3733.58
579	63.5707	16.3053	3.35192	16.7239	2.14703	11.6024	0.0209699	72.789	18.0486	4.6236	1.85255	0.463327	0.454437	0.798918	0.100697	17.0754	4.58277	0.268412	0.218789	13.9676	9.71727	50.0809	0.229362	34.7483	9.30054	13.4819	63.5707
580	84.5116	10.0556	1.92756	16.3962	5.05649	5.99537	0.0164286	136.785	40.4579	6.92357	2.4807	0.396909	0.677207	0.650009	0.991881	17.8814	5.2366	0.329959	0.515275	2.86158	8.19564	30.8128	0.427321	43.3372	31.3776	29.9227	84.5116
581	77.9129	16.301	2.5828	15.8186	5.23793	7.54726	0.00619999	153.435	36.3966	7.28858	2.38247	0.323286	0.207417	0.706468	0.74237	18.7414	3.0198	0.310447	0.195466	8.62113	6.70807	28.1801	0.338033	50.3799	21.8349	15.3382	77.9129
582	2883.38	8.46365	2.065	19.7828	4.31874	6.32861	0.0465547	123.558	39.5672	9.54168	1.74975	0.0657616	0.0368043	0.640686	0.444124	17.9678	4.79546	0.273349	0.16451	9.38739	7.17075	25.4246	0.421381	53.6683	0.626495	0.975128	2883.38
