Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
927	55.0483	8.86336	3.83586	10.1218	4.43688	12.5245	0.0176362	86.3118	38.6798	7.55521	1.95318	0.435517	0.462092	0.707485	0.514084	21.1755	5.9813	0.153325	0.207258	8.97151	2.36999	37.2209	0.798377	52.2759	1.69726	0.173159	55.0483
928	465.425	7.04225	2.64665	10.0935	5.03251	10.8767	0.00332969	128.28	33.8052	8.47796	2.73584	0.485743	0.60812	0.718257	0.360938	19.8404	1.87319	0.584096	0.79459	2.30983	3.59084	41.722	0.395755	51.1833	13.2174	7.90742	465.425
929	507.101	13.8452	2.64281	19.6263	2.63486	17.4166	0.0155931	134.188	7.58964	3.6844	1.37111	0.0393203	0.541653	0.637144	0.4999	16.6773	3.98154	0.522023	0.226927	8.36689	12.9864	33.0329	0.530985	62.4908	5.69851	5.28352	507.101
930	1457.67	12.4811	1.87835	12.4455	3.84589	5.74365	0.0252709	119.243	20.6803	4.90268	2.5124	0.373006	0.221771	0.704927	0.394441	17.7828	3.58968	0.179452	0.203385	2.51249	7.06743	44.5328	0.735836	42.3913	15.1565	8.00336	1457.67
931	6.21116	17.5377	2.14055	12.6418	3.17607	8.90239	0.0153438	91.4552	20.7436	4.37922	1.17023	0.152555	0.520335	0.827391	0.632185	20.2056	7.28092	0.570319	0.208734	3.20943	4.77831	25.2681	0.448373	48.9862	1.07123	0.215851	6.21116
932	166.65	10.2141	2.45176	15.5993	4.38126	9.23086	0.00177195	130.131	19.5704	10.3075	2.00706	0.544616	0.454464	0.746227	0.408796	22.0984	6.31716	0.350565	0.0521964	6.88043	7.14901	21.0963	0.560725	50.1047	3.40814	6.7711	166.65
933	440.446	10.4645	3.85453	14.2993	3.90964	10.7665	0.0158484	100.325	22.7109	9.89809	1.90546	0.0579073	0.794667	0.659329	0.808497	16.3097	4.07545	0.388966	0.186698	4.75882	6.76845	32.9753	0.714961	51.1177	7.0946	0.822204	440.446
934	524.431	13.654	1.53842	14.2098	3.06405	6.29955	0.0112076	164.93	23.1364	6.64311	1.49001	0.0867609	0.324223	0.861971	0.790056	19.3137	4.1061	0.201442	0.118809	1.62003	6.46349	33.4278	0.640105	40.9867	15.5091	0.41839	524.431
935	977.397	17.9281	3.78152	10.1605	2.23963	6.81855	0.012735	100.353	4.05378	9.57839	2.26714	0.0911803	0.573299	0.757704	0.164571	17.1865	2.98885	0.255415	0.0560913	9.78002	2.84599	25.3416	0.165635	27.2288	0.370583	1.96647	977.397
936	786.175	7.97365	2.13029	16.5407	5.13611	6.73497	0.00773334	107.073	20.4621	3.37033	2.13375	0.549011	0.655072	0.715194	0.538977	21.933	2.66287	0.463488	0.225382	8.38472	3.8107	47.5312	0.589046	59.7726	8.09188	0.635672	786.175
937	259.159	10.4518	2.49957	10.7796	5.01074	9.94768	0.00744716	90.3043	35.774	10.1929	2.75154	0.383759	0.620635	0.873854	0.403816	19.349	6.50465	0.518041	0.0575051	6.6598	8.00036	34.7616	0.666713	60.5873	4.62958	25.1988	259.159
938	3933.14	9.52413	3.32718	18.4615	3.91458	7.97063	0.00333521	141.626	31.0079	7.64974	2.60938	0.447022	0.170305	0.900336	0.607276	19.5703	3.52001	0.0802119	0.106362	9.63179	9.7344	29.7129	0.793401	34.7899	5.2211	0.37446	3933.14
939	76.9553	20.7184	3.82093	15.4047	2.91292	17.5323	0.015389	125.404	34.5306	7.49792	2.43995	0.332045	0.550206	0.766291	0.194181	23.2421	5.20042	0.280106	0.42494	9.40858	3.08087	21.8549	0.914473	72.1234	0.173491	2.3079	76.9553
940	882.799	10.3467	2.86274	9.56453	4.54579	21.2131	0.0211674	171.222	12.7491	11.1466	1.36309	0.253754	0.855754	0.847116	0.643806	20.0375	4.36903	0.116556	0.260654	9.40197	4.93528	37.2509	0.738811	33.4087	12.1031	5.1008	882.799
941	416.046	13.2535	3.2034	19.7327	3.18456	8.60793	0.00717829	169.962	30.8879	3.10694	1.43739	0.303697	0.541713	0.779241	0.9836	20.4046	3.84704	0.133083	0.276201	7.11155	5.82163	38.3424	0.715937	56.6395	0.444443	0.660173	416.046
942	515.837	9.35318	3.55284	8.61837	4.20758	5.65591	0.00609761	125.087	37.1637	8.51195	2.03845	0.465526	0.921702	0.683337	0.564423	20.0653	3.51675	0.306858	0.34722	5.22063	2.7356	32.9441	0.697124	40.764	10.9108	9.35355	515.837
943	3522.38	10.5482	3.20639	13.3945	2.44354	7.02344	0.00667086	164.814	18.4485	4.38585	1.72087	0.251499	0.695952	0.776882	0.526427	20.3218	3.3997	0.455212	0.227224	9.98998	2.48566	39.8141	0.35276	59.2378	0.307495	39.4622	3522.38
944	1196.64	11.3572	3.10108	15.6534	3.29342	11.7129	0.00509802	175.241	36.3058	7.20673	2.38265	0.469357	0.549288	0.823346	0.640826	16.577	3.49864	0.139432	0.240854	8.00067	9.94822	25.3218	0.572628	53.5248	0.158702	3.16651	1196.64
945	4336.32	10.2625	2.81656	14.654	5.24229	10.0507	0.0134185	125.728	12.3163	7.89787	1.55161	0.521062	0.565224	0.775947	0.265109	18.6175	4.43251	0.126185	0.126248	4.39262	13.1518	28.1259	0.519975	67.1541	0.414291	0.439129	4336.32
946	681.58	13.1586	3.08663	15.718	4.24371	8.32028	0.00672337	134.276	14.2468	6.73898	2.76749	0.246582	0.517735	0.711058	0.530536	23.1217	3.20439	0.171477	0.736441	11.9407	3.94511	33.5824	0.853286	34.3049	4.58447	1.54765	681.58
947	52.9996	9.02057	2.15868	13.1778	3.0491	9.84209	0.0173591	154.299	20.9774	9.36729	2.57856	0.147748	0.830334	0.719655	0.252524	19.0287	6.87165	0.707826	0.667042	8.6208	1.80476	33.1599	0.444923	68.6062	34.4617	28.7395	52.9996
948	9904.4	16.3181	3.9266	17.3234	4.32773	19.1667	0.0172704	165.153	24.198	5.24508	1.80993	0.319773	0.489729	0.676757	0.135251	17.7115	3.52412	0.342058	0.21957	6.1974	5.55685	23.7432	0.743988	54.5253	10.2994	34.1519	9904.4
949	80.2163	9.24714	4.4914	11.1849	5.04212	15.3333	0.0139017	118.976	9.45486	6.65629	1.62087	0.22067	0.799244	0.775222	0.703947	20.7924	5.90733	0.187183	0.201934	8.76039	5.14147	38.7341	0.687214	63.7861	0.165901	0.114397	80.2163
950	3697.74	19.4034	2.25843	12.5927	5.01989	25.862	0.00442002	94.258	25.6855	9.0561	2.63672	0.224672	0.707175	0.708452	0.566158	20.6434	5.42169	0.228751	0.121708	7.39955	10.0283	22.219	0.684	52.2814	3.75846	0.270107	3697.74
951	8008.14	9.04308	2.58542	18.0861	2.47032	9.61439	0.0110249	75.5892	36.6092	7.97328	1.71644	0.286768	0.700039	0.734856	0.932598	18.3058	2.16102	0.694205	0.691923	7.24353	7.26723	22.6598	0.490226	39.6667	35.5288	1.84664	8008.14
952	88.8167	12.908	3.59597	11.7436	4.70979	21.2124	0.0213952	135.833	9.03567	3.16279	2.41028	0.155461	0.315674	0.679773	0.359521	20.6143	6.156	0.513991	0.254076	7.21511	6.04355	29.3666	0.483623	49.0187	0.367753	38.4183	88.8167
953	28.5199	17.3139	3.88065	12.3809	3.99727	8.96865	0.00332607	139.888	17.6702	6.82218	1.05499	0.472602	0.773532	0.666202	0.616353	18.0685	2.88925	0.316872	0.368125	3.33338	3.92759	39.316	0.860023	56.234	2.90539	39.948	28.5199
954	3468.33	14.535	3.85313	12.2752	4.65337	9.21506	0.0079328	169.378	9.2427	3.83991	2.13991	0.477785	0.639939	0.830966	0.314745	16.4278	2.56598	0.126735	0.888525	7.51848	4.50497	41.8853	0.592239	38.3501	0.441758	0.679644	3468.33
955	811.026	11.8667	4.01072	15.5729	4.32403	18.989	0.00707974	82.3173	27.5374	9.92809	1.02787	0.223582	0.778623	0.682091	0.184347	16.1468	4.26952	0.237465	0.472343	4.51382	2.3888	33.7136	0.559409	59.5329	0.55037	34.3149	811.026
956	1038.83	19.2163	2.58429	8.46126	3.71337	10.8905	0.00978292	168.805	29.5292	7.94054	1.41548	0.452273	0.379614	0.631912	0.355618	21.7178	4.39469	0.186448	0.248163	5.56439	3.60325	33.2879	0.684408	41.0839	0.292544	0.303425	1038.83
957	9415.68	13.8523	2.487	9.69167	3.764	12.0073	0.012856	127.484	22.6127	8.31267	2.99706	0.452959	0.714704	0.659058	0.153571	20.3603	4.40062	0.352292	0.105052	3.07573	13.5159	31.7844	0.372854	26.6328	22.4189	19.9681	9415.68
958	685.883	16.7028	1.94708	15.6202	3.73495	18.2138	0.00953855	78.2386	26.2975	9.86967	1.46828	0.0366944	0.303782	0.806598	0.74663	16.2099	6.06043	0.449104	0.205933	6.03149	5.19934	41.2323	0.646313	41.039	0.118447	21.1952	685.883
959	2492.93	16.9522	2.85596	15.8063	2.97825	11.3345	0.00690941	171.526	21.2942	8.98214	1.03266	0.46714	0.300801	0.791145	0.688896	22.2938	2.62935	0.185427	0.171443	5.63716	3.4459	33.5653	0.692823	60.8299	37.935	0.635335	2492.93
960	1528.48	8.4789	4.44452	8.20033	4.14908	7.31185	0.0135988	145.763	35.271	3.49588	1.7782	0.200493	0.419085	0.665654	0.428121	18.5792	5.77812	0.583326	0.299083	12.4937	8.84294	34.2671	0.331336	56.9896	3.58163	36.5359	1528.48
961	2989.15	16.402	3.70065	11.8807	2.56028	9.63817	0.0056206	120.961	25.5583	2.81362	1.59658	0.396187	0.641292	0.901646	0.71047	20.7582	5.71007	0.220903	0.166882	5.1471	3.57315	37.2325	0.521751	66.0297	0.549487	1.63986	2989.15
962	114.39	13.0999	2.58747	9.50663	2.18015	6.04445	0.0181991	79.6454	12.0356	7.25637	1.12358	0.210706	0.726637	0.80968	0.470134	21.6498	2.8416	0.176788	0.339667	4.16543	6.83564	22.083	0.436962	25.0003	5.74267	0.670053	114.39
963	20.3845	19.5234	2.11237	14.3644	2.30989	7.20717	0.0123188	114.492	35.9402	6.76158	2.32231	0.252043	0.671486	0.683118	0.571024	17.993	5.77459	0.538683	0.329267	7.22922	4.33757	45.1796	0.532788	80.6007	5.24051	4.30288	20.3845
964	42.9979	19.5128	3.57269	13.7234	4.66801	14.7124	0.0010106	124.514	32.8069	6.00305	2.92825	0.310085	0.263922	0.778906	0.0951223	17.9252	5.43708	0.154517	0.447905	12.359	12.1085	31.3018	0.489286	63.8882	7.39727	2.59979	42.9979
965	5484.74	18.2607	1.94805	12.2296	5.14635	9.23672	0.00312497	101.201	6.2268	5.8705	2.0425	0.539874	0.568679	0.779375	0.562264	19.3301	2.79434	0.455661	0.093335	4.34698	11.7457	44.4347	0.352584	38.3769	2.22111	4.71341	5484.74
966	6950.67	7.95956	2.32722	9.08187	6.77405	6.44403	0.00695135	94.2056	13.6275	5.90658	1.96706	0.541537	0.431137	0.874839	0.396088	19.1041	6.19978	0.543139	0.148614	3.8023	13.5347	38.4283	0.917753	74.3593	2.70472	0.424489	6950.67
967	616.003	8.51124	3.64086	13.5731	4.32789	10.3669	0.0164576	128.058	39.0399	5.49452	1.74749	0.254781	0.516522	0.650412	0.644185	17.3448	5.09603	0.480813	0.0742271	2.97176	3.80035	34.287	0.633402	61.5482	5.88479	21.2462	616.003
968	2342.58	7.50721	1.95722	16.3819	3.6448	18.065	0.00534698	140.313	23.5254	8.78791	1.06559	0.222518	0.821623	0.93687	0.511872	19.4833	3.78928	0.144846	0.233875	5.73552	4.94153	22.7615	0.610816	62.2588	0.173074	9.94633	2342.58
969	938.455	20.0993	2.04159	18.5577	3.76202	7.05575	0.0080112	115.151	12.4097	7.36562	1.49915	0.152395	0.461074	0.692085	0.381683	17.4925	2.54779	0.434902	0.114003	6.19814	3.91781	31.386	0.837973	44.8032	0.333594	2.30072	938.455
970	4658.52	9.43098	2.82409	11.8485	3.7742	11.425	0.00748502	172.264	29.424	9.59145	1.69633	0.426739	0.145721	0.673005	0.561903	16.7398	5.38839	0.553136	0.506345	9.45762	11.4746	24.915	1.10076	29.8763	0.873429	1.93666	4658.52
971	194.649	9.33576	2.27148	12.3356	2.30529	14.5936	0.0101915	139.232	15.5241	8.43785	2.16828	0.301404	0.326426	0.67707	0.343435	20.1183	6.94481	0.389392	0.081309	5.81837	4.32574	28.106	0.656182	36.7315	0.110868	1.24106	194.649
972	1648.04	11.2016	3.28053	11.0989	4.55217	11.2502	0.00591552	116.163	22.5089	5.57107	1.25401	0.223954	0.798561	0.657723	0.40064	15.2291	5.18841	0.332611	0.186377	8.62246	7.15792	25.6221	0.537732	59.7133	0.607829	2.41231	1648.04
973	200.951	13.9708	1.62859	12.3637	5.12225	12.51	0.00460944	89.5785	27.7534	6.51796	1.70641	0.533323	0.252844	0.675843	0.122778	19.104	2.37359	0.194149	0.331123	5.11286	5.28075	36.6233	0.68089	38.7577	3.22239	1.94832	200.951
974	8987.17	14.8656	3.58675	8.10609	2.91805	15.6715	0.00535184	179.197	30.5095	7.30185	2.92863	0.0287463	0.21938	0.880424	0.562216	13.5259	4.64062	0.489624	0.433968	6.79936	6.05273	43.2387	0.739209	47.6693	19.4951	20.1753	8987.17
975	529.263	10.1278	2.51999	9.25446	2.80492	12.3008	0.00776106	107.343	40.4148	9.29849	1.80166	0.066195	0.581046	0.733209	0.706529	17.2853	1.69134	0.292334	0.298161	10.0856	10.8673	30.2485	0.396393	47.6283	0.316628	0.190861	529.263
976	391.02	8.5136	4.21812	10.9872	4.46849	12.4359	0.0308732	178.866	37.0163	4.62002	1.41183	0.51284	0.600676	0.680811	0.116797	19.7688	4.01096	0.142238	0.705672	6.59772	7.60481	41.3181	1.06103	62.325	2.77995	0.329795	391.02
977	5516.71	10.8142	2.54975	10.7714	2.82827	5.8328	0.0232752	101.086	29.3111	8.94024	2.43689	0.567024	0.770785	0.675351	0.786729	18.2299	4.14097	0.228873	0.711011	2.87683	7.13082	29.3263	0.663267	53.0708	5.19804	12.0483	5516.71
978	1125.68	12.6039	4.15261	17.1684	4.74086	7.88292	0.005902	148.959	35.808	10.1585	1.83595	0.383976	0.649336	0.868049	0.0240596	17.5639	5.06928	0.190092	0.0855549	5.15525	10.1771	29.6397	0.758168	44.2801	16.0894	0.5855	1125.68
979	2.28427	15.5808	2.73027	13.3102	4.56306	12.9698	0.0169874	103.958	22.1669	5.64927	2.09028	0.459405	0.955249	0.750599	0.0780015	18.6608	5.67416	0.0856617	0.294246	13.2512	2.10647	36.0685	0.689884	41.663	0.261903	13.1589	2.28427
980	1962.79	8.97343	3.54145	16.0163	4.59109	17.0043	0.00415222	96.3173	26.426	8.5181	1.38701	0.20827	0.764061	0.664644	0.622502	22.8143	4.47291	0.326859	0.146293	3.7076	2.11455	40.9114	0.30962	30.5054	0.402006	12.3744	1962.79
981	337.253	13.0906	3.44997	15.3644	3.51157	6.07739	0.0454307	154.432	23.2085	10.6506	1.05089	0.0203397	0.68084	0.797232	0.68055	15.5041	4.38931	0.277132	0.294611	7.01678	9.62608	41.496	0.547069	37.9297	0.145231	9.71175	337.253
982	114.113	8.53683	3.28546	13.6113	3.00143	5.34192	0.0065059	125.762	18.7845	9.15669	2.92451	0.280033	0.447924	0.739054	0.646753	20.9589	3.3664	0.229795	0.297013	4.03571	12.0344	29.5124	0.639737	37.2261	0.572758	13.7755	114.113
983	221.307	10.1106	4.08253	12.4828	3.43524	15.4448	0.00360816	91.6734	19.1833	6.21401	2.14711	0.424596	0.472148	0.685651	0.551215	19.6411	4.58113	0.312832	0.0963961	2.3775	11.9002	30.662	0.5769	44.878	10.3814	0.380597	221.307
984	104.935	10.5693	4.03746	10.6843	5.01521	6.60688	0.0149899	128.314	34.7055	6.14066	1.95087	0.530174	0.51132	0.610729	0.389838	22.165	4.88965	0.382346	0.129518	10.6933	2.53226	47.5035	0.0753046	34.4158	20.2265	0.350781	104.935
985	31.4539	11.4865	4.05344	14.1328	2.71987	10.732	0.00265429	92.1554	22.7368	2.16956	2.64509	0.295356	0.557968	0.745076	0.577492	18.1615	6.77717	0.102925	0.263849	5.69834	3.67196	26.4772	0.608815	67.3614	14.3436	0.189612	31.4539
986	495.216	17.0427	4.11069	16.9479	3.54158	11.5668	0.0216331	109.516	15.9381	4.9576	2.12563	0.470453	0.449641	0.714253	0.390549	17.5288	2.33909	0.259238	0.225308	10.9342	1.73582	29.9821	0.52642	40.266	24.3196	0.27323	495.216
987	20.8399	8.41209	3.47108	13.3449	2.56407	6.92008	0.00467014	90.131	33.1307	9.81421	1.69395	0.551989	0.612849	0.688677	0.476686	18.043	5.74754	0.576892	0.693394	2.54547	8.22386	36.9812	0.403019	42.1841	0.581035	0.153322	20.8399
988	34.1779	17.7895	2.71394	8.4434	4.15935	11.9854	0.0154387	100.43	18.3552	5.30754	1.887	0.352998	0.726124	0.766317	0.628993	19.2503	4.22704	0.356141	0.0911188	10.1157	5.46273	21.3853	0.483469	49.6528	22.0867	0.107883	34.1779
989	2032.26	7.87323	3.15121	14.8539	3.87572	7.05222	0.0094286	155.373	41.3196	5.94857	2.85514	0.405178	0.430609	0.761373	0.0753574	18.2462	3.72112	0.507118	0.203561	7.01937	2.84022	29.9823	0.884743	81.1176	0.280245	6.55353	2032.26
990	392.678	17.2566	1.59944	9.18798	3.66713	9.77238	0.0301443	106.126	20.1705	4.89426	2.47172	0.275537	0.330683	0.694027	0.442705	21.2836	3.28261	0.530309	0.100953	3.16051	1.82763	22.8644	0.989833	51.0172	2.6014	35.3302	392.678
991	6172.19	12.3134	3.55133	8.99291	3.28537	10.6822	0.00693748	104.664	11.2575	8.4942	1.40981	0.505999	0.667716	0.873548	0.242864	17.1981	4.21337	0.284948	0.300255	2.63066	4.27871	34.6601	0.82724	60.4428	1.11874	17.1022	6172.19
992	156.201	12.5319	2.23298	10.3001	3.39886	5.79334	0.0105161	134.8	33.0492	10.9924	2.07365	0.357744	0.748122	0.672939	0.463843	18.8119	4.60773	0.0643797	0.50918	4.44743	10.2542	32.8783	0.66382	67.3477	0.475246	0.571534	156.201
993	1279.61	11.6816	3.92931	7.67849	2.97278	16.8274	0.002981	170.726	21.1787	5.82363	2.21701	0.0253113	0.329079	0.800373	0.417643	14.9816	2.90523	0.174648	0.238891	7.4608	4.89399	31.715	1.12786	46.9499	0.187309	1.80214	1279.61
994	138.414	15.0785	1.82725	10.4179	2.80172	17.0023	0.0109719	77.7296	20.3495	6.31854	2.61061	0.094893	0.774723	0.843109	0.866077	16.3032	3.05762	0.410664	0.310561	13.8901	4.14709	36.0958	0.448131	60.1495	0.365299	0.359204	138.414
995	207.055	17.6366	2.62765	8.66201	3.3175	12.3099	0.00505812	148.397	14.5715	10.5596	1.14704	0.53791	0.93741	0.679748	0.920734	17.5032	4.60907	0.366816	0.088626	7.65629	9.22704	24.0934	0.500805	31.7722	0.492326	0.750563	207.055
996	391.54	9.10222	2.67229	18.2444	5.19709	8.65297	0.00287872	154.75	23.5334	6.38483	2.19746	0.178958	0.207427	0.739209	0.182274	17.7981	3.70653	0.344042	0.361443	4.49566	13.4273	21.4468	0.756453	68.5951	5.81055	0.531093	391.54
997	173.516	15.4932	2.2533	10.0559	5.11104	16.9624	0.033312	149.76	28.352	3.40203	1.71189	0.227404	0.524546	0.83052	0.137505	20.6235	4.67346	0.414512	0.13806	5.15143	2.68227	36.889	0.34074	46.5478	0.144846	0.628064	173.516
998	332.759	10.8351	2.98888	12.6917	5.48044	7.07713	0.00902956	172.854	25.4374	5.14863	2.09718	0.507924	0.801854	0.670197	0.411283	19.1408	5.4584	0.674242	0.140005	12.8463	3.97798	45.6247	0.478851	14.2891	0.488774	0.118223	332.759
999	2839.27	13.2708	3.18233	13.5634	4.20074	6.94748	0.00110122	158.695	11.511	2.26062	1.11963	0.426093	0.691695	0.652654	0.498297	17.8498	3.8369	0.67469	0.137544	11.763	9.50747	25.9005	0.576912	44.7763	1.89907	0.407299	2839.27
1000	220.408	13.1532	3.99212	7.90028	2.20799	7.277	0.00924484	67.8222	19.7705	3.86511	2.16089	0.0792731	0.760438	0.609603	0.273879	20.1171	5.20486	0.390969	0.256349	1.87667	2.26658	27.1461	0.307727	45.5644	0.663399	27.6526	220.408
1001	130.45	10.2556	2.65267	10.0876	3.73438	8.55683	0.0117399	70.8409	18.4883	4.93385	2.0381	0.287108	0.571418	0.840046	0.804418	18.2036	1.97295	0.149297	0.132641	4.41769	9.79736	29.2594	0.6948	51.0615	1.04017	3.36051	130.45
1002	3923	8.95758	2.60907	14.8989	3.67601	5.88935	0.00113951	87.3575	36.2995	9.50109	2.19457	0.427029	0.100519	0.624754	0.216078	18.745	6.31842	0.723593	0.0977572	9.48735	13.4745	25.2855	0.986226	31.8959	13.5941	2.61139	3923
1003	7259.23	10.8793	3.46089	11.029	3.95465	8.63999	0.00844269	77.9003	23.3953	9.55689	2.33511	0.240415	0.770262	0.73505	0.776738	20.9555	5.10437	0.525396	0.296549	11.8023	2.39379	28.0924	0.588506	28.8143	3.88229	0.18364	7259.23
1004	2272.32	13.1159	4.18401	9.54257	2.52771	6.18213	0.0134599	145.002	28.5069	7.10775	1.71252	0.291176	0.562653	0.705204	0.18001	19.3272	3.77177	0.814783	0.20302	12.6715	4.55599	24.9094	0.862228	45.6927	6.76375	1.02736	2272.32
1005	119.356	17.6384	2.82424	16.7825	3.44054	6.73397	0.00836955	145.993	25.4275	10.4539	1.85415	0.224554	0.123516	0.77326	0.0485774	23.0749	2.95944	0.154043	0.757737	6.57002	8.99547	26.2064	0.789885	23.0953	28.3715	1.42761	119.356
1006	643.418	15.7706	2.98953	8.84241	4.11197	7.05422	0.00287981	177.995	26.9074	6.19501	1.88063	0.341219	0.129145	0.678321	0.594762	19.6672	5.69299	0.276697	0.206855	5.47884	1.37583	23.9927	0.607407	60.4096	29.8921	22.4136	643.418
1007	7446.88	8.98085	3.00625	9.89061	3.79293	9.15531	0.0133955	133.153	2.30451	5.68919	2.74573	0.181988	0.445083	0.710912	0.494819	22.5353	4.32179	0.193524	0.912491	2.03702	4.89834	29.5471	0.776895	48.5721	0.395338	20.1925	7446.88
1008	4868.73	15.5846	2.88437	16.0676	5.53665	20.8074	0.0082793	136.027	33.1806	4.12326	2.68891	0.439712	0.249602	0.71987	0.583916	17.2458	5.16864	0.237505	0.193475	9.29362	9.85864	24.6887	0.670081	59.2603	0.928886	0.290628	4868.73
1009	2048.17	16.0151	2.9392	16.0261	3.56491	25.5874	0.00879862	116.533	11.6128	6.54495	1.1259	0.49132	0.445785	0.644193	0.124245	17.2864	4.40935	0.306517	0.222456	11.6581	5.7744	32.4186	0.639708	35.5415	3.83879	1.92157	2048.17
1010	8454.97	8.83723	2.33309	10.2531	5.93754	9.5942	0.0216636	85.6322	28.6443	7.09816	1.72545	0.143726	0.371677	0.798766	0.40316	17.8894	5.63341	0.216307	0.581872	1.48285	2.20369	39.7388	0.623136	32.3745	6.71885	6.88757	8454.97
1011	395.129	18.0787	2.52795	9.2295	4.1769	7.08896	0.007646	117.889	6.57163	4.63504	1.95492	0.351545	0.372242	0.746032	0.344977	16.3513	5.06335	0.39327	0.461742	4.36029	3.71735	27.2702	0.430322	54.0794	1.47478	26.8487	395.129
1012	9852.82	16.0773	3.79594	16.7565	3.90673	19.9236	0.00200441	171.914	17.8476	7.44909	1.71036	0.0201425	0.339555	0.605628	0.418635	18.6319	4.49955	0.504361	0.379492	13.2051	7.20159	35.0275	0.542097	64.5479	9.35336	6.748	9852.82
1013	329.949	17.7912	3.52944	12.4422	3.05152	11.0903	0.0185887	158.664	38.6426	6.63978	1.01741	0.148594	0.647256	0.680438	0.471571	17.0707	4.62576	0.541296	0.655488	10.2797	7.98871	33.5989	0.532319	38.7433	15.0648	7.25788	329.949
1014	198.038	8.52399	3.45614	12.3665	4.14413	20.5321	0.0145132	151.757	23.086	11.8508	1.44744	0.434634	0.66805	0.754219	0.410548	18.0881	4.70677	0.304188	0.337134	4.3884	3.97402	29.0508	0.285349	48.4211	0.106077	1.98157	198.038
1015	100.854	17.927	2.962	18.3909	3.31267	12.1662	0.00663627	164.052	28.076	7.686	1.93447	0.410514	0.605524	0.852286	0.390792	18.3832	3.77346	0.148607	0.221015	11.4878	6.76029	23.6487	0.580391	40.4448	20.0674	0.133906	100.854
1016	382.151	9.919	2.28059	14.6731	2.87462	8.097	0.00178411	128.058	12.7355	2.32066	2.01462	0.0465782	0.572037	0.695507	0.301053	17.8756	3.87788	0.186384	0.128177	2.81751	6.7456	30.2485	0.779247	45.3052	1.12188	8.10355	382.151
1017	53.6226	11.4615	1.78598	14.5588	3.66851	12.2599	0.00807923	92.8522	20.9662	5.02077	2.82976	0.509823	0.405811	0.724305	0.812663	21.0954	4.6005	0.404068	0.0779702	5.0123	9.28319	29.3863	0.443143	56.5852	3.64742	0.129978	53.6226
1018	225.847	14.31	2.90603	9.41333	5.99121	9.59718	0.00888155	114.053	14.4105	11.9084	2.658	0.0463772	0.330859	0.64536	0.712345	18.4278	4.47551	0.213387	0.671876	1.88707	6.84362	22.5683	0.5169	46.175	0.108232	22.1874	225.847
1019	245.671	13.3724	3.90157	13.9268	2.44098	7.95279	0.0138914	102.416	39.131	9.2351	1.61829	0.158055	0.127172	0.739664	0.448215	21.388	4.42864	0.394432	0.617544	10.9802	4.11506	30.9957	0.755987	44.3191	0.570662	2.46559	245.671
1020	985.821	13.0868	3.29824	11.8885	2.04307	13.9964	0.0135495	62.0241	17.3648	11.7111	2.99514	0.335427	0.279908	0.68465	0.219871	17.4154	5.03963	0.101166	0.325123	9.32081	13.4703	37.1434	0.815609	58.2698	6.2436	24.3376	985.821
1021	266.439	16.2065	3.62106	17.0418	2.31059	21.1642	0.0063821	138.385	8.72646	10.4973	1.57316	0.38119	0.140952	0.741539	0.729028	17.1988	3.73564	0.371049	0.374411	8.43844	4.56053	21.258	0.519273	57.8155	5.25039	23.8686	266.439
1022	66.9123	13.6546	4.10128	17.9318	3.63531	8.69844	0.0195156	101.062	26.5487	4.20985	2.38072	0.410455	0.47831	0.606451	0.689554	22.5785	4.23602	0.269028	0.110681	3.10164	6.87817	33.9077	0.788063	46.9066	2.98909	5.6543	66.9123
1023	409.573	17.1476	2.90733	18.6856	3.47525	17.2164	0.021651	60.6737	9.70814	8.74449	2.27092	0.334748	0.686127	0.723844	0.418797	15.1911	5.97425	0.199325	0.136165	7.86675	4.46124	34.8459	0.802303	29.7903	0.943223	0.235879	409.573
1024	3579.87	9.16201	2.77517	7.02615	5.12619	13.2223	0.0073246	162.933	3.16384	9.98736	2.72493	0.201398	0.494441	0.727091	0.240771	18.6939	4.09869	0.166006	0.287411	3.54074	12.5113	31.8958	0.919129	47.9928	1.27557	18.4112	3579.87
1025	336.641	15.1859	3.27219	18.2171	2.93145	5.61836	0.00561898	170.887	18.4565	3.97295	1.37502	0.129381	0.778356	0.662924	0.214844	19.491	3.91852	0.319522	0.303147	7.05221	5.07384	33.0221	0.895021	57.9298	6.7949	0.533712	336.641
1026	568.141	14.7973	4.13911	19.7162	4.33647	8.34473	0.012391	103.815	32.5029	11.0381	2.22971	0.289402	0.970079	0.772042	0.198157	19.5296	1.81975	0.641022	0.165263	3.30101	3.87471	21.9458	0.677914	47.5879	0.396395	0.960455	568.141
1027	31.6807	19.4488	2.366	7.07596	4.79798	18.7906	0.00559865	81.5368	12.5537	9.32803	1.851	0.132707	0.538529	0.799874	0.789049	18.4582	3.95186	0.400454	0.216065	5.84983	5.86985	34.3203	1.11541	24.4502	0.295345	24.3276	31.6807
